Time,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-08-06 22:00:00,4928549,49285.49,24071033.316
2024-08-06 23:00:00,4871658,48716.58,23695744.512
2024-08-07 00:00:00,4818412,48184.12,23345206.14
2024-08-07 01:00:00,4695793,46957.93,22727638.12
2024-08-07 02:00:00,4594296,45942.96,22447730.256
2024-08-07 03:00:00,4565455,45654.55,22334205.86
2024-08-07 04:00:00,4533923,45339.23,22288765.468
2024-08-07 05:00:00,4481587,44815.87,22219708.346
2024-08-07 06:00:00,4450171,44501.71,21948243.372
2024-08-07 07:00:00,4411850,44118.5,21631300.55
2024-08-07 08:00:00,4392283,43922.83,21601247.794
2024-08-07 09:00:00,4440684,44406.84,21888131.436
2024-08-07 10:00:00,4516894,45168.94,22308939.466
2024-08-07 11:00:00,4548387,45483.87,22437193.071
2024-08-07 12:00:00,4526524,45265.24,22152808.456
2024-08-07 13:00:00,4507194,45071.94,22152858.51
2024-08-07 14:00:00,4481481,44814.81,21797923.584
2024-08-07 15:00:00,4316159,43161.59,20592394.589
2024-08-07 16:00:00,4259168,42591.68,20473820.576
2024-08-07 17:00:00,4199083,41990.83,20126204.819
2024-08-07 18:00:00,4127363,41273.63,19666884.695
2024-08-07 19:00:00,3962641,39626.41,18616487.418
2024-08-07 20:00:00,3903808,39038.08,18461108.032
2024-08-07 21:00:00,3858402,38584.02,18288825.48
2024-08-07 22:00:00,3822266,38222.66,18224564.288
2024-08-07 23:00:00,3821740,38217.4,18191482.4
2024-08-08 00:00:00,3780290,37802.9,17922354.89
2024-08-08 01:00:00,3713460,37134.6,17598086.94
2024-08-08 02:00:00,3645965,36459.65,17759495.515
2024-08-08 03:00:00,3591969,35919.69,17579096.286
2024-08-08 04:00:00,3578742,35787.42,17381949.894
2024-08-08 05:00:00,3565006,35650.06,17229673.998
2024-08-08 06:00:00,3563417,35634.17,17385911.543
2024-08-08 07:00:00,3553429,35534.29,17383374.668
2024-08-08 08:00:00,3505771,35057.71,17010000.892
2024-08-08 09:00:00,3485457,34854.57,17022971.988
2024-08-08 10:00:00,3455065,34550.65,16867627.33
2024-08-08 11:00:00,3473330,34733.3,16977637.04
2024-08-08 12:00:00,3472991,34729.91,16965561.035
2024-08-08 13:00:00,3403234,34032.34,16730298.344
2024-08-08 14:00:00,3421330,34213.3,16651613.11
2024-08-08 15:00:00,3424181,34241.81,16966816.855
2024-08-08 16:00:00,3438181,34381.81,17153085.009
2024-08-08 17:00:00,3536634,35366.34,17888294.772
2024-08-08 18:00:00,3505403,35054.03,17663725.717
2024-08-08 19:00:00,3513708,35137.08,17716115.736
2024-08-08 20:00:00,3512272,35122.72,17621068.624
2024-08-08 21:00:00,3482378,34823.78,17561632.254
2024-08-08 22:00:00,3444201,34442.01,17679083.733
2024-08-08 23:00:00,3328238,33282.38,17276883.458
